timestep,dyad_idx,agent_name,agent_type,ii_edge,aa_edge,observation_depth,investor_wealth,investor_cumulative,dyad_investor_cumulative,investment_desired,investment,investment_multiplied,repayment,repayment_pct,investor_reward,agent_reward,agent_cumulative,episode
1,0,a1,max,1,0,4,7.5,-27.5,-12.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,82.5,361
1,1,a2,fair,1,0,4,2.5,-30.0,-17.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,67.5,361
2,0,a1,max,1,0,4,-12.5,-50.0,-32.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,142.5,361
2,1,a2,fair,1,0,4,8.75,-43.75,-11.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,71.25,361
3,0,a1,max,1,0,4,-32.5,-63.75,-52.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,202.5,361
3,1,a2,fair,1,0,4,15.0,-57.5,-5.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,75.0,361
4,0,a1,max,1,0,4,-42.5,-67.5,-62.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,232.5,361
4,1,a2,fair,1,0,4,27.5,-55.0,7.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,361
5,0,a1,max,1,0,4,-52.5,-65.0,-72.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,262.5,361
5,1,a2,fair,1,0,4,46.25,-46.25,26.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,93.75,361
6,0,a1,max,1,0,4,-62.5,-56.25,-82.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,292.5,361
6,1,a2,fair,1,0,4,52.5,-50.0,32.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,97.5,361
7,0,a1,max,1,0,4,-72.5,-60.0,-92.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,322.5,361
7,1,a2,fair,1,0,4,77.5,-35.0,57.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,112.5,361
8,0,a1,max,1,0,4,-77.5,-40.0,-97.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,337.5,361
8,1,a2,fair,1,0,4,102.5,-15.0,82.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,127.5,361
9,0,a1,max,1,0,4,-77.5,-15.0,-97.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,337.5,361
9,1,a2,fair,1,0,4,127.5,10.0,107.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,142.5,361
0,0,a1,max,1,0,4,27.5,7.5,7.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,22.5,362
0,1,a2,fair,1,0,4,17.5,5.0,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,362
1,0,a1,max,1,0,4,22.5,0.0,2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,37.5,362
1,1,a2,fair,1,0,4,7.5,-10.0,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,52.5,362
2,0,a1,max,1,0,4,12.5,-20.0,-7.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,67.5,362
2,1,a2,fair,1,0,4,-2.5,-30.0,-22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,82.5,362
3,0,a1,max,1,0,4,2.5,-40.0,-17.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,97.5,362
3,1,a2,fair,1,0,4,3.75,-33.75,-16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,86.25,362
4,0,a1,max,1,0,4,-2.5,-38.75,-22.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,112.5,362
4,1,a2,fair,1,0,4,3.75,-38.75,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,362
5,0,a1,max,1,0,4,-7.5,-43.75,-27.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,127.5,362
5,1,a2,fair,1,0,4,3.75,-43.75,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,362
6,0,a1,max,1,0,4,-7.5,-43.75,-27.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.5,362
6,1,a2,fair,1,0,4,3.75,-43.75,-16.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,86.25,362
7,0,a1,max,1,0,4,-7.5,-43.75,-27.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,127.5,362
7,1,a2,fair,1,0,4,10.0,-37.5,-10.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,90.0,362
8,0,a1,max,1,0,4,-7.5,-37.5,-27.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,127.5,362
8,1,a2,fair,1,0,4,10.0,-37.5,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,90.0,362
9,0,a1,max,1,0,4,-7.5,-37.5,-27.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,127.5,362
9,1,a2,fair,1,0,4,10.0,-37.5,-10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,90.0,362
0,0,a1,max,1,0,4,27.5,7.5,7.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,22.5,363
0,1,a2,fair,1,0,4,17.5,5.0,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,363
1,0,a1,max,1,0,4,12.5,-10.0,-7.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,67.5,363
1,1,a2,fair,1,0,4,7.5,-20.0,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,52.5,363
2,0,a1,max,1,0,4,7.5,-25.0,-12.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,82.5,363
2,1,a2,fair,1,0,4,-2.5,-35.0,-22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,82.5,363
3,0,a1,max,1,0,4,-2.5,-45.0,-22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,112.5,363
3,1,a2,fair,1,0,4,-5.0,-47.5,-25.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,105.0,363
4,0,a1,max,1,0,4,-12.5,-57.5,-32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,142.5,363
4,1,a2,fair,1,0,4,-8.75,-61.25,-28.75,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,138.75,363
5,0,a1,max,1,0,4,-22.5,-71.25,-42.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,172.5,363
5,1,a2,fair,1,0,4,10.0,-52.5,-10.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,150.0,363
6,0,a1,max,1,0,4,-22.5,-52.5,-42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,172.5,363
6,1,a2,fair,1,0,4,28.75,-33.75,8.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,161.25,363
7,0,a1,max,1,0,4,-27.5,-38.75,-47.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,187.5,363
7,1,a2,fair,1,0,4,53.75,-13.75,33.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,176.25,363
8,0,a1,max,1,0,4,-27.5,-13.75,-47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,187.5,363
8,1,a2,fair,1,0,4,78.75,11.25,58.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,191.25,363
9,0,a1,max,1,0,4,-27.5,11.25,-47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,187.5,363
9,1,a2,fair,1,0,4,103.75,36.25,83.75,20.0,20.0,60.0,45.0,0.75,25.0,15.0,206.25,363
0,0,a1,max,1,0,4,27.5,7.5,7.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,22.5,364
0,1,a2,fair,1,0,4,26.25,13.75,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,364
1,0,a1,max,1,0,4,17.5,3.75,-2.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,52.5,364
1,1,a2,fair,1,0,4,32.5,10.0,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,7.5,364
2,0,a1,max,1,0,4,7.5,0.0,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,82.5,364
2,1,a2,fair,1,0,4,38.75,6.25,18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,11.25,364
3,0,a1,max,1,0,4,-2.5,-3.75,-22.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,112.5,364
3,1,a2,fair,1,0,4,45.0,2.5,25.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,15.0,364
4,0,a1,max,1,0,4,-2.5,2.5,-22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.5,364
4,1,a2,fair,1,0,4,57.5,15.0,37.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,22.5,364
5,0,a1,max,1,0,4,-12.5,5.0,-32.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,142.5,364
5,1,a2,fair,1,0,4,70.0,17.5,50.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,30.0,364
6,0,a1,max,1,0,4,-27.5,2.5,-47.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,187.5,364
6,1,a2,fair,1,0,4,95.0,27.5,75.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,45.0,364
7,0,a1,max,1,0,4,-27.5,27.5,-47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,187.5,364
7,1,a2,fair,1,0,4,113.75,46.25,93.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,56.25,364
8,0,a1,max,1,0,4,-27.5,46.25,-47.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,187.5,364
8,1,a2,fair,1,0,4,132.5,65.0,112.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,67.5,364
9,0,a1,max,1,0,4,-32.5,60.0,-52.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,202.5,364
9,1,a2,fair,1,0,4,151.25,78.75,131.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,78.75,364
0,0,a1,max,1,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,365
0,1,a2,fair,1,0,4,26.25,6.25,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,365
1,0,a1,max,1,0,4,22.5,8.75,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,365
1,1,a2,fair,1,0,4,11.25,-6.25,-8.75,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,48.75,365
2,0,a1,max,1,0,4,22.5,-6.25,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,365
2,1,a2,fair,1,0,4,17.5,0.0,-2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,52.5,365
3,0,a1,max,1,0,4,22.5,0.0,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,365
3,1,a2,fair,1,0,4,23.75,6.25,3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,56.25,365
4,0,a1,max,1,0,4,22.5,6.25,2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,365
4,1,a2,fair,1,0,4,30.0,12.5,10.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,60.0,365
5,0,a1,max,1,0,4,22.5,12.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,365
5,1,a2,fair,1,0,4,30.0,12.5,10.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,60.0,365
6,0,a1,max,1,0,4,22.5,12.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,365
6,1,a2,fair,1,0,4,36.25,18.75,16.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,365
7,0,a1,max,1,0,4,22.5,18.75,2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,365
7,1,a2,fair,1,0,4,48.75,31.25,28.75,10.0,10.0,30.0,22.5,0.75,12.5,7.5,71.25,365
8,0,a1,max,1,0,4,22.5,31.25,2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,7.5,365
8,1,a2,fair,1,0,4,55.0,37.5,35.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,75.0,365
9,0,a1,max,1,0,4,12.5,27.5,-7.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,37.5,365
9,1,a2,fair,1,0,4,67.5,40.0,47.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,82.5,365
0,0,a1,max,1,0,4,0.0,-20.0,-20.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,60.0,366
0,1,a2,fair,1,0,4,26.25,-13.75,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,366
1,0,a1,max,1,0,4,-20.0,-33.75,-40.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,120.0,366
1,1,a2,fair,1,0,4,16.25,-43.75,-3.75,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,33.75,366
2,0,a1,max,1,0,4,-40.0,-63.75,-60.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,180.0,366
2,1,a2,fair,1,0,4,22.5,-57.5,2.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,37.5,366
3,0,a1,max,1,0,4,-60.0,-77.5,-80.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,240.0,366
3,1,a2,fair,1,0,4,20.0,-80.0,0.0,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,60.0,366
4,0,a1,max,1,0,4,-80.0,-100.0,-100.0,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,300.0,366
4,1,a2,fair,1,0,4,20.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,60.0,366
5,0,a1,max,1,0,4,-80.0,-100.0,-100.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,300.0,366
5,1,a2,fair,1,0,4,26.25,-93.75,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,63.75,366
6,0,a1,max,1,0,4,-80.0,-93.75,-100.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,300.0,366
6,1,a2,fair,1,0,4,32.5,-87.5,12.5,5.0,5.0,15.0,11.25,0.75,6.25,3.75,67.5,366
7,0,a1,max,1,0,4,-80.0,-87.5,-100.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,300.0,366
7,1,a2,fair,1,0,4,38.75,-81.25,18.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,71.25,366
8,0,a1,max,1,0,4,-80.0,-81.25,-100.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,300.0,366
8,1,a2,fair,1,0,4,45.0,-75.0,25.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,75.0,366
9,0,a1,max,1,0,4,-80.0,-75.0,-100.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,300.0,366
9,1,a2,fair,1,0,4,51.25,-68.75,31.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,78.75,366
0,0,a1,max,1,0,4,25.0,5.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,367
0,1,a2,fair,1,0,4,17.5,2.5,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,367
1,0,a1,max,1,0,4,15.0,-7.5,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,367
1,1,a2,fair,1,0,4,2.5,-22.5,-17.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,67.5,367
2,0,a1,max,1,0,4,22.5,-15.0,2.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,67.5,367
2,1,a2,fair,1,0,4,-1.25,-18.75,-21.25,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,101.25,367
3,0,a1,max,1,0,4,7.5,-33.75,-12.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,112.5,367
3,1,a2,fair,1,0,4,-5.0,-37.5,-25.0,15.0,15.0,45.0,11.25,0.25,-3.75,33.75,135.0,367
4,0,a1,max,1,0,4,-12.5,-57.5,-32.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,172.5,367
4,1,a2,fair,1,0,4,13.75,-38.75,-6.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,146.25,367
5,0,a1,max,1,0,4,-32.5,-58.75,-52.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,232.5,367
5,1,a2,fair,1,0,4,32.5,-40.0,12.5,15.0,15.0,45.0,33.75,0.75,18.75,11.25,157.5,367
6,0,a1,max,1,0,4,-37.5,-45.0,-57.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,247.5,367
6,1,a2,fair,1,0,4,51.25,-26.25,31.25,15.0,15.0,45.0,33.75,0.75,18.75,11.25,168.75,367
7,0,a1,max,1,0,4,-52.5,-41.25,-72.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,292.5,367
7,1,a2,fair,1,0,4,70.0,-22.5,50.0,15.0,15.0,45.0,33.75,0.75,18.75,11.25,180.0,367
8,0,a1,max,1,0,4,-67.5,-37.5,-87.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,337.5,367
8,1,a2,fair,1,0,4,95.0,-12.5,75.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,195.0,367
9,0,a1,max,1,0,4,-87.5,-32.5,-107.5,20.0,20.0,60.0,0.0,0.0,-20.0,60.0,397.5,367
9,1,a2,fair,1,0,4,120.0,-7.5,100.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,210.0,367
0,0,a1,max,1,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,368
0,1,a2,fair,1,0,4,15.0,-5.0,-5.0,20.0,20.0,60.0,15.0,0.25,-5.0,45.0,45.0,368
1,0,a1,max,1,0,4,25.0,0.0,5.0,10.0,10.0,30.0,15.0,0.5,5.0,15.0,15.0,368
1,1,a2,fair,1,0,4,55.0,40.0,35.0,20.0,20.0,60.0,60.0,1.0,40.0,0.0,45.0,368
2,0,a1,max,1,0,4,15.0,30.0,-5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,45.0,368
2,1,a2,fair,1,0,4,95.0,70.0,75.0,20.0,20.0,60.0,60.0,1.0,40.0,0.0,45.0,368
3,0,a1,max,1,0,4,15.0,70.0,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,368
3,1,a2,fair,1,0,4,135.0,110.0,115.0,20.0,20.0,60.0,60.0,1.0,40.0,0.0,45.0,368
4,0,a1,max,1,0,4,15.0,110.0,-5.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,45.0,368
4,1,a2,fair,1,0,4,160.0,135.0,140.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,60.0,368
5,0,a1,max,1,0,4,5.0,125.0,-15.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,75.0,368
5,1,a2,fair,1,0,4,185.0,150.0,165.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,75.0,368
6,0,a1,max,1,0,4,-5.0,140.0,-25.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,105.0,368
6,1,a2,fair,1,0,4,210.0,165.0,190.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,90.0,368
7,0,a1,max,1,0,4,-5.0,165.0,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,368
7,1,a2,fair,1,0,4,235.0,190.0,215.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,105.0,368
8,0,a1,max,1,0,4,-5.0,190.0,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,368
8,1,a2,fair,1,0,4,260.0,215.0,240.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,120.0,368
9,0,a1,max,1,0,4,-5.0,215.0,-25.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,368
9,1,a2,fair,1,0,4,285.0,240.0,265.0,20.0,20.0,60.0,45.0,0.75,25.0,15.0,135.0,368
0,0,a1,max,1,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,369
0,1,a2,fair,1,0,4,17.5,-2.5,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,369
1,0,a1,max,1,0,4,20.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,369
1,1,a2,fair,1,0,4,17.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,369
2,0,a1,max,1,0,4,20.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,369
2,1,a2,fair,1,0,4,17.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,369
3,0,a1,max,1,0,4,20.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,369
3,1,a2,fair,1,0,4,17.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,369
4,0,a1,max,1,0,4,20.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,369
4,1,a2,fair,1,0,4,17.5,-2.5,-2.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,369
5,0,a1,max,1,0,4,20.0,-2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369
5,1,a2,fair,1,0,4,23.75,3.75,3.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,26.25,369
6,0,a1,max,1,0,4,20.0,3.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369
6,1,a2,fair,1,0,4,23.75,3.75,3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,369
7,0,a1,max,1,0,4,20.0,3.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,369
7,1,a2,fair,1,0,4,23.75,3.75,3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,369
8,0,a1,max,1,0,4,20.0,3.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,369
8,1,a2,fair,1,0,4,23.75,3.75,3.75,0.0,0.0,0.0,0.0,0.75,0.0,0.0,26.25,369
9,0,a1,max,1,0,4,20.0,3.75,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,369
9,1,a2,fair,1,0,4,30.0,10.0,10.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,30.0,369
0,0,a1,max,1,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,370
0,1,a2,fair,1,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,370
1,0,a1,max,1,0,4,22.5,2.5,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,370
1,1,a2,fair,1,0,4,20.0,2.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,370
2,0,a1,max,1,0,4,32.5,12.5,12.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,37.5,370
2,1,a2,fair,1,0,4,20.0,12.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,370
3,0,a1,max,1,0,4,27.5,7.5,7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,52.5,370
3,1,a2,fair,1,0,4,20.0,7.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,370
4,0,a1,max,1,0,4,22.5,2.5,2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,67.5,370
4,1,a2,fair,1,0,4,20.0,2.5,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,370
5,0,a1,max,1,0,4,22.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,370
5,1,a2,fair,1,0,4,32.5,15.0,12.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,7.5,370
6,0,a1,max,1,0,4,22.5,15.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.5,370
6,1,a2,fair,1,0,4,32.5,15.0,12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,370
7,0,a1,max,1,0,4,22.5,15.0,2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,67.5,370
7,1,a2,fair,1,0,4,32.5,15.0,12.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,7.5,370
8,0,a1,max,1,0,4,17.5,10.0,-2.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,82.5,370
8,1,a2,fair,1,0,4,57.5,35.0,37.5,20.0,20.0,60.0,45.0,0.75,25.0,15.0,22.5,370
9,0,a1,max,1,0,4,17.5,35.0,-2.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,82.5,370
9,1,a2,fair,1,0,4,57.5,35.0,37.5,0.0,0.0,0.0,0.0,0.75,0.0,0.0,22.5,370
0,0,a1,max,1,0,4,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,371
0,1,a2,fair,1,0,4,17.5,-2.5,-2.5,10.0,10.0,30.0,7.5,0.25,-2.5,22.5,22.5,371
1,0,a1,max,1,0,4,22.5,0.0,2.5,5.0,5.0,15.0,7.5,0.5,2.5,7.5,7.5,371
1,1,a2,fair,1,0,4,7.5,-10.0,-12.5,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,52.5,371
2,0,a1,max,1,0,4,32.5,0.0,12.5,20.0,20.0,60.0,30.0,0.5,10.0,30.0,37.5,371
2,1,a2,fair,1,0,4,-7.5,-15.0,-27.5,15.0,15.0,45.0,0.0,0.0,-15.0,45.0,97.5,371
3,0,a1,max,1,0,4,27.5,-20.0,7.5,5.0,5.0,15.0,0.0,0.0,-5.0,15.0,52.5,371
3,1,a2,fair,1,0,4,5.0,-7.5,-15.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,105.0,371
4,0,a1,max,1,0,4,35.0,0.0,15.0,15.0,15.0,45.0,22.5,0.5,7.5,22.5,75.0,371
4,1,a2,fair,1,0,4,17.5,12.5,-2.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,112.5,371
5,0,a1,max,1,0,4,25.0,2.5,5.0,10.0,10.0,30.0,0.0,0.0,-10.0,30.0,105.0,371
5,1,a2,fair,1,0,4,30.0,15.0,10.0,10.0,10.0,30.0,22.5,0.75,12.5,7.5,120.0,371
6,0,a1,max,1,0,4,25.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,371
6,1,a2,fair,1,0,4,48.75,33.75,28.75,15.0,15.0,45.0,33.75,0.75,18.75,11.25,131.25,371
7,0,a1,max,1,0,4,25.0,33.75,5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,371
7,1,a2,fair,1,0,4,55.0,40.0,35.0,5.0,5.0,15.0,11.25,0.75,6.25,3.75,135.0,371
8,0,a1,max,1,0,4,25.0,40.0,5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,371
8,1,a2,fair,1,0,4,67.5,52.5,47.5,10.0,10.0,30.0,22.5,0.75,12.5,7.5,142.5,371
9,0,a1,max,1,0,4,25.0,52.5,5.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,105.0,371
9,1,a2,fair,1,0,4,73.75,58.75,53.75,5.0,5.0,15.0,11.25,0.75,6.25,3.75,146.25,371
0,0,a1,max,1,0,4,27.5,7.5,7.5,15.0,15.0,45.0,22.5,0.5,7.5,22.5,22.5,372
0,1,a2,fair,1,0,4,26.25,13.75,6.25,5.0,5.0,15.0,11.25,0.75,6.25,3.75,3.75,372
